0.21909
0.211051
0.24293
0.280274
0.258416
0.22013
0.231124
0.223171
0.220556
0.224005
0.250112
0.22853
0.220113
0.221433
0.257275
0.221946
0.219946
0.220105
0.220785
0.219565
