0.0962075
0.114537
0.115763
0.119969
0.113885
0.117071
0.110479
0.120119
0.101811
0.101847
0.10179
0.101976
0.101666
0.101583
0.114822
0.113204
0.109831
0.115662
0.111743
0.118438
