3.07157
4.31123
3.1255
2.79341
3.41089
3.2913
2.82446
3.00251
3.31831
3.22157
3.60206
3.31165
2.88341
3.65334
3.27818
2.88133
2.85547
2.81962
2.82603
2.86659
