1.4102
1.33877
1.37084
1.45696
1.46868
1.36626
1.39883
1.70131
1.51779
1.38219
1.36267
1.37293
1.59349
1.46433
1.68082
1.66471
1.65114
1.66428
1.4129
1.7156
