38.6053
38.0746
38.5917
38.6053
38.0746
38.5917
38.6053
38.0746
38.5917
38.6053
38.0746
38.5917
38.6053
38.0746
38.5917
38.6053
38.0746
38.5917
38.6053
38.074638.7613
