0.402623
0.261511
0.261111
0.261163
0.261636
0.261278
0.260747
0.260858
0.278428
0.290539
0.260526
0.260919
0.266828
0.302023
0.260717
0.263597
0.306902
0.260815
0.260676
0.307016
